PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36133575","The Influence of Occupational Therapy on College Students' Home Physical Exercise Behavior and Mental Health Status under the Artificial Intelligence Technology","Song C, Sha GE, Yao W, Yang L.","Occup Ther Int. 2022 Sep 9;2022:8074658. doi: 10.1155/2022/8074658. eCollection 2022.","Song C","Occup Ther Int","2022","2022/09/22","PMC9481345","","10.1155/2022/8074658"
"26103197","Efficacy and workload analysis of a fixed vertical couch position technique and a fixed-action-level protocol in whole-breast radiotherapy","Petillion S, Verhoeven K, Weltens C, Van den Heuvel F.","J Appl Clin Med Phys. 2015 Mar 8;16(2):5265. doi: 10.1120/jacmp.v16i2.5265.","Petillion S","J Appl Clin Med Phys","2015","2015/06/24","PMC5690085","","10.1120/jacmp.v16i2.5265"
"37501080","The impacts of altruism levels on the job preferences of medical students: a cross-sectional study in China","Zhang Y, Lin X, Li X, Han Y.","BMC Med Educ. 2023 Jul 28;23(1):538. doi: 10.1186/s12909-023-04490-z.","Zhang Y","BMC Med Educ","2023","2023/07/27","PMC10375683","","10.1186/s12909-023-04490-z"
"37480547","Accurate measurement of magnetic resonance parkinsonism index by a fully automatic and deep learning quantification pipeline","Sun F, Lyu J, Jian S, Qin Y, Tang X.","Eur Radiol. 2023 Dec;33(12):8844-8853. doi: 10.1007/s00330-023-09979-1. Epub 2023 Jul 22.","Sun F","Eur Radiol","2023","2023/07/22","","","10.1007/s00330-023-09979-1"
"34116699","Facilitators, barriers and potential solutions to the integration of depression and non-communicable diseases (NCDs) care in Malawi: a qualitative study with service providers","Zimba CC, Akiba CF, Matewere M, Thom A, Udedi M, Masiye JK, Kulisewa K, Go VF, Hosseinipour MC, Gaynes BN, Pence BW.","Int J Ment Health Syst. 2021 Jun 11;15(1):59. doi: 10.1186/s13033-021-00480-0.","Zimba CC","Int J Ment Health Syst","2021","2021/06/12","PMC8196431","","10.1186/s13033-021-00480-0"
"30183338","Acute HIIE elicits similar changes in human skeletal muscle mitochondrial H(2)O(2) release, respiration, and cell signaling as endurance exercise even with less work","Trewin AJ, Parker L, Shaw CS, Hiam DS, Garnham A, Levinger I, McConell GK, Stepto NK.","Am J Physiol Regul Integr Comp Physiol. 2018 Nov 1;315(5):R1003-R1016. doi: 10.1152/ajpregu.00096.2018. Epub 2018 Sep 5.","Trewin AJ","Am J Physiol Regul Integr Comp Physiol","2018","2018/09/06","","","10.1152/ajpregu.00096.2018"
"28778199","Coping and compromise: a qualitative study of how primary health care providers respond to health reform in China","Zhang M, Wang W, Millar R, Li G, Yan F.","Hum Resour Health. 2017 Aug 4;15(1):50. doi: 10.1186/s12960-017-0226-z.","Zhang M","Hum Resour Health","2017","2017/08/06","PMC5545001","","10.1186/s12960-017-0226-z"
"37906955","Burnout Among Doctors and Nurses at The University of Uyo Teaching Hospital, South-South, Nigeria: A Comparative Study","Bassey BA, Johnson OE, Ofili AN, Bassey EB.","West Afr J Med. 2023 Oct 31;40(10):1096-1106.","Bassey BA","West Afr J Med","2023","2023/10/31","","",""
"35272631","Experiences of midwives on Vscan limited obstetric ultrasound use: a qualitative exploratory study","Argaw MD, Abawollo HS, Tsegaye ZT, Beshir IA, Damte HD, Mengesha BT, Gebremedhin ZK, Heyi AF, Guteta AA, Mamo TT, Anara AA, Emiru ZY, Yadeta FS, Wami AB, Kibret MA, Desta BF.","BMC Pregnancy Childbirth. 2022 Mar 10;22(1):196. doi: 10.1186/s12884-022-04523-3.","Argaw MD","BMC Pregnancy Childbirth","2022","2022/03/11","PMC8915526","","10.1186/s12884-022-04523-3"
"34994702","Comparing International Experiences With Electronic Health Records Among Emergency Medicine Physicians in the United States and Norway: Semistructured Interview Study","Garcia G, Crenner C.","JMIR Hum Factors. 2022 Jan 7;9(1):e28762. doi: 10.2196/28762.","Garcia G","JMIR Hum Factors","2022","2022/01/07","PMC8783275","","10.2196/28762"
"33837861","An international tool to measure perceived stressors in intensive care units: the PS-ICU scale","Laurent A, Fournier A, Lheureux F, Martin Delgado MC, Bocci MG, Prestifilippo A, Aslanian P, Henriques J, Paget-Bailly S, Constantin JM, Besch G, Quenot JP, Anota A, Bouhemad B, Capellier G.","Ann Intensive Care. 2021 Apr 10;11(1):57. doi: 10.1186/s13613-021-00846-0.","Laurent A","Ann Intensive Care","2021","2021/04/10","PMC8036172","","10.1186/s13613-021-00846-0"
"33756003","Influence of anxiety and resilience on depression among hospital nurses: A comparison of nurses working with confirmed and suspected patients in the COVID-19 and non-COVID-19 units","Doo EY, Kim M, Lee S, Lee SY, Lee KY.","J Clin Nurs. 2021 Jul;30(13-14):1990-2000. doi: 10.1111/jocn.15752. Epub 2021 Mar 23.","Doo EY","J Clin Nurs","2021","2021/03/23","PMC8251069","","10.1111/jocn.15752"
"33573158","Cost Minimization Analysis of Hypofractionated Radiotherapy","Yaremko HL, Locke GE, Chow R, Lock M, Dinniwell R, Yaremko BP.","Curr Oncol. 2021 Jan 30;28(1):716-725. doi: 10.3390/curroncol28010070.","Yaremko HL","Curr Oncol","2021","2021/02/12","PMC7985773","","10.3390/curroncol28010070"
"33215120","Trauma and orthopaedic team members' mental health during the COVID-19 pandemic: results of a UK survey","Thakrar A, Raheem A, Chui K, Karam E, Wickramarachchi L, Chin K.","Bone Jt Open. 2020 Nov 1;1(6):316-325. doi: 10.1302/2046-3758.16.BJO-2020-0053.R1. eCollection 2020 Jun.","Thakrar A","Bone Jt Open","2020","2020/11/20","PMC7659657","","10.1302/2046-3758.16.BJO-2020-0053.R1"
"32607306","Critical Event Debriefing in a Community Hospital","Ugwu CV, Medows M, Don-Pedro D, Chan J.","Cureus. 2020 Jun 25;12(6):e8822. doi: 10.7759/cureus.8822.","Ugwu CV","Cureus","2020","2020/07/02","PMC7320638","","10.7759/cureus.8822"
"31957114","A pilot study on the possibility of human-centred participative redesign of work organization at psychiatric wards","Stab N, Hacker W.","J Psychiatr Ment Health Nurs. 2020 Oct;27(5):497-508. doi: 10.1111/jpm.12598. Epub 2020 Feb 3.","Stab N","J Psychiatr Ment Health Nurs","2020","2020/01/21","","","10.1111/jpm.12598"
"31199329","Mobile Health Adoption in Mental Health: User Experience of a Mobile Health App for Patients With an Eating Disorder","Anastasiadou D, Folkvord F, Serrano-Troncoso E, Lupiañez-Villanueva F.","JMIR Mhealth Uhealth. 2019 May 31;7(6):e12920. doi: 10.2196/12920.","Anastasiadou D","JMIR Mhealth Uhealth","2019","2019/06/15","PMC6592393","","10.2196/12920"
"27094179","Performance of N95 FFRs Against Combustion and NaCl Aerosols in Dry and Moderately Humid Air: Manikin-based Study","Gao S, Kim J, Yermakov M, Elmashae Y, He X, Reponen T, Zhuang Z, Rengasamy S, Grinshpun SA.","Ann Occup Hyg. 2016 Jul;60(6):748-60. doi: 10.1093/annhyg/mew019. Epub 2016 Apr 19.","Gao S","Ann Occup Hyg","2016","2016/04/21","PMC6311389","NIHMS1000530","10.1093/annhyg/mew019"
"26470779","Facilitating a transition from compulsory detention of people who use drugs towards voluntary community-based drug dependence treatment and support services in Asia","Tanguay P, Kamarulzaman A, Aramrattana A, Wodak A, Thomson N, Ali R, Vumbaca G, Lai G, Chabungbam A.","Harm Reduct J. 2015 Oct 16;12:31. doi: 10.1186/s12954-015-0071-0.","Tanguay P","Harm Reduct J","2015","2015/10/17","PMC4608322","","10.1186/s12954-015-0071-0"
"36443853","Barriers and facilitators to the implementation and scale up of differentiated service delivery models for HIV treatment in Africa: a scoping review","Belay YA, Yitayal M, Atnafu A, Taye FA.","BMC Health Serv Res. 2022 Nov 28;22(1):1431. doi: 10.1186/s12913-022-08825-2.","Belay YA","BMC Health Serv Res","2022","2022/11/29","PMC9703668","","10.1186/s12913-022-08825-2"
"36204010","Reminding staff of diligence during the medication process is not enough to ensure safety: Learning from wrong fluid product selection incidents in the care of critically ill patients","Kurttila M, Saano S, Laaksonen R.","Explor Res Clin Soc Pharm. 2022 Sep 20;8:100181. doi: 10.1016/j.rcsop.2022.100181. eCollection 2022 Dec.","Kurttila M","Explor Res Clin Soc Pharm","2022","2022/10/07","PMC9529580","","10.1016/j.rcsop.2022.100181"
"36111419","Evaluation of knowledge and practices about administration and regulations of high alert medications among hospital pharmacists in Pakistan: findings and implications","Salman M, Mustafa ZU, Shehzadi N, Mallhi TH, Asif N, Khan YH, Khan TM, Hussain K.","Curr Med Res Opin. 2022 Nov;38(11):1967-1975. doi: 10.1080/03007995.2022.2124063. Epub 2022 Sep 30.","Salman M","Curr Med Res Opin","2022","2022/09/16","","","10.1080/03007995.2022.2124063"
"36045418","Barriers and facilitators to the utilization of the intensive adherence counselling framework by healthcare providers in Uganda: a qualitative study","Musinguzi P, Najjuma JN, Arishaba A, Ochen E, Ainembabazi R, Keizirege F, Sabano RL, Wakida EK, Obua C.","BMC Health Serv Res. 2022 Aug 31;22(1):1104. doi: 10.1186/s12913-022-08495-0.","Musinguzi P","BMC Health Serv Res","2022","2022/08/31","PMC9429278","","10.1186/s12913-022-08495-0"
"39220611","Correlates of intention-to-attend and confirmed cervical screening attendance during the COVID-19 pandemic in Australia: Findings from Compass-PLUS, a prospective cohort study","Velentzis LS, Egger S, Waller J, Jennett CJ, Brotherton JML, Smith MA, Bateson D, Rogers C, Pagotto A, Skinner R, Taylor N, Edge R, Saville M, Canfell K.","Prev Med Rep. 2024 Aug 5;45:102849. doi: 10.1016/j.pmedr.2024.102849. eCollection 2024 Sep.","Velentzis LS","Prev Med Rep","2024","2024/09/02","PMC11365377","","10.1016/j.pmedr.2024.102849"
"38093376","Professional care workforce: a rapid review of evidence supporting methods of recruitment, retention, safety, and education","Morris ME, Brusco NK, McAleer R, Billett S, Brophy L, Bryant R, Carey L, Wright AC, East C, Eckert M, Edvardsson K, Fetherstonhaugh D, Fowler-Davis S, Frederico M, Gray R, McCaskie D, McKinstry C, Mitchell R, Oldenburg B, Shields N, Smith K, Spelten E, Taylor N, Thwaites C, Young S, Blackberry I.","Hum Resour Health. 2023 Dec 13;21(1):95. doi: 10.1186/s12960-023-00879-5.","Morris ME","Hum Resour Health","2023","2023/12/14","PMC10720209","","10.1186/s12960-023-00879-5"
"38012762","Job preference of preventive medicine students during the COVID-19 pandemic: a discrete choice experiment survey in Shandong Province, China","Tian Z, Guo W, Zhai M, Li H.","BMC Med Educ. 2023 Nov 21;23(1):890. doi: 10.1186/s12909-023-04873-2.","Tian Z","BMC Med Educ","2023","2023/11/28","PMC10680353","","10.1186/s12909-023-04873-2"
"34227984","Management of cut wounds and lacerations in the Gaza Strip: a prospective clinical audit","Al-Azar A, Alnaami A, Abed A, Shaat S, Alagha D, Ismail R, Tabash R, Bensaid A, Abu Tailakh B, Abu Jamie N, Böttcher B.","Lancet. 2021 Jul;398 Suppl 1:S5. doi: 10.1016/S0140-6736(21)01491-4.","Al-Azar A","Lancet","2021","2021/07/06","","","10.1016/S0140-6736(21)01491-4"
"32252746","The influence of job satisfaction, resilience and work engagement on turnover intention among village doctors in China: a cross-sectional study","Zhang X, Bian L, Bai X, Kong D, Liu L, Chen Q, Li N.","BMC Health Serv Res. 2020 Apr 6;20(1):283. doi: 10.1186/s12913-020-05154-0.","Zhang X","BMC Health Serv Res","2020","2020/04/08","PMC7133112","","10.1186/s12913-020-05154-0"
"31801578","The effects of maternity waiting homes on the health workforce and maternal health service delivery in rural Zambia: a qualitative analysis","Kaiser JL, Fong RM, Ngoma T, McGlasson KL, Biemba G, Hamer DH, Bwalya M, Chasaya M, Scott NA.","Hum Resour Health. 2019 Dec 4;17(1):93. doi: 10.1186/s12960-019-0436-7.","Kaiser JL","Hum Resour Health","2019","2019/12/06","PMC6894259","","10.1186/s12960-019-0436-7"
"30541461","Potential correlates of burnout among general practitioners and residents in Hungary: the significant role of gender, age, dependant care and experience","Adam S, Mohos A, Kalabay L, Torzsa P.","BMC Fam Pract. 2018 Dec 12;19(1):193. doi: 10.1186/s12875-018-0886-3.","Adam S","BMC Fam Pract","2018","2018/12/14","PMC6290496","","10.1186/s12875-018-0886-3"
"30070742","Gastric cooling and menthol cause an increase in cardiac parasympathetic efferent activity in healthy adult human volunteers","Kazadi LC, Fletcher J, Barrow PA.","Exp Physiol. 2018 Oct;103(10):1302-1308. doi: 10.1113/EP087058. Epub 2018 Aug 19.","Kazadi LC","Exp Physiol","2018","2018/08/03","","","10.1113/EP087058"
"30873817","Introducing an E-learning Solution for Medical Education in Liberia","Walsh S, De Villiers MR, Golakai VK.","Ann Glob Health. 2018 Apr 30;84(1):190-197. doi: 10.29024/aogh.21.","Walsh S","Ann Glob Health","2018","2019/03/16","PMC6748226","","10.29024/aogh.21"
"39445539","Implementing a Hospital-Wide Programme Using iPARiHS to Prevent and Manage Incontinence-Associated Dermatitis and Improve Hospital-Acquired Pressure Injuries","Geering S, Wilson V, Jacob L, Macpherson A, Melbourne G, Kohler F, Chow JSF.","J Adv Nurs. 2024 Oct 24. doi: 10.1111/jan.16465. Online ahead of print.","Geering S","J Adv Nurs","2024","2024/10/24","","","10.1111/jan.16465"
"38491385","Attitudes towards career choice and general practice: a cross-sectional survey of medical students and residents in Tyrol, Austria","Mahlknecht A, Engl A, Barbieri V, Bachler H, Obwegeser A, Piccoliori G, Wiedermann CJ.","BMC Med Educ. 2024 Mar 15;24(1):294. doi: 10.1186/s12909-024-05205-8.","Mahlknecht A","BMC Med Educ","2024","2024/03/16","PMC10943776","","10.1186/s12909-024-05205-8"
"38477300","Ophthalmology Census 2021: A Demographic Characterisation of Ophthalmologists in Portugal","Martins Leitão P, Oliveira S, Miranda A, Vivas C, Nascimento J, Leal S, Tavares Ferreira J, Magalhães A.","Acta Med Port. 2024 Jun 3;37(6):419-428. doi: 10.20344/amp.20321. Epub 2024 Mar 13.","Martins Leitão P","Acta Med Port","2024","2024/03/13","","","10.20344/amp.20321"
"37842407","Artificial Intelligence's Use in the Diagnosis of Mouth Ulcers: A Systematic Review","Tiwari A, Gupta N, Singla D, Ranjan Swain J, Gupta R, Mehta D, Kumar S.","Cureus. 2023 Sep 13;15(9):e45187. doi: 10.7759/cureus.45187. eCollection 2023 Sep.","Tiwari A","Cureus","2023","2023/10/16","PMC10576017","","10.7759/cureus.45187"
"37662125","Prevalence of Stress and Insomnia among Health Care Workers in India during COVID-19 Pandemic: A Systematic Review and Meta-analysis","Khobragade AW, Agrawal N.","Indian J Community Med. 2023 Jul-Aug;48(4):525-532. doi: 10.4103/ijcm.ijcm_482_22. Epub 2023 Jul 14.","Khobragade AW","Indian J Community Med","2023","2023/09/04","PMC10470560","","10.4103/ijcm.ijcm_482_22"
"37012154","Monitoring the safety of drugs and COVID-19 vaccines by the French Pharmacovigilance Centers during the pandemic: A win-win bet with Health Authorities!","Jonville-Bera AP, Gautier S, Micallef J, Massy N, Atzenhoffer M, Grandvuillemin A, Drici MD; French Network of Regional Pharmacovigilance Centres.","Therapie. 2023 Sep-Oct;78(5):467-475. doi: 10.1016/j.therap.2023.03.002. Epub 2023 Mar 7.","Jonville-Bera AP","Therapie","2023","2023/04/03","PMC9990876","","10.1016/j.therap.2023.03.002"
"36661862","Professional challenges of nurses working during the SARS-CoV-2 virus pandemic","Puto G, Serafin L, Musiał Z, Zurzycka P, Kamińska A, Gniadek A.","Int J Occup Med Environ Health. 2023 Mar 2;36(1):112-124. doi: 10.13075/ijomeh.1896.02028. Epub 2022 Dec 27.","Puto G","Int J Occup Med Environ Health","2023","2023/01/20","PMC10464736","","10.13075/ijomeh.1896.02028"
"36315238","Clinicians' Perceptions of an Artificial Intelligence-Based Blood Utilization Calculator: Qualitative Exploratory Study","Choudhury A, Asan O, Medow JE.","JMIR Hum Factors. 2022 Oct 31;9(4):e38411. doi: 10.2196/38411.","Choudhury A","JMIR Hum Factors","2022","2022/10/31","PMC9664323","","10.2196/38411"
"36247316","Novel single-operator through-the-scope traction device for endoscopic submucosal dissection: Outcomes of a multicenter randomized pilot ex-vivo study in trainees with limited endoscopic submucosal dissection experience (with video)","Yang D, Aihara H, Hasan MK, Simsek C, Khan H, Brar TS, Gorrepati VS, Forde JJ, Kadkhodayan K, Arain MA, Draganov PV.","DEN Open. 2022 Oct 10;3(1):e174. doi: 10.1002/deo2.174. eCollection 2023 Apr.","Yang D","DEN Open","2022","2022/10/17","PMC9549878","","10.1002/deo2.174"
"35804407","Factors influencing the implementation of person-centred care in nursing homes by practice development champions: a qualitative process evaluation of a cluster-randomised controlled trial (EPCentCare) using Normalization Process Theory","Richter C, Fleischer S, Langner H, Meyer G, Balzer K, Köpke S, Sönnichsen A, Löscher S, Berg A.","BMC Nurs. 2022 Jul 8;21(1):182. doi: 10.1186/s12912-022-00963-6.","Richter C","BMC Nurs","2022","2022/07/08","PMC9264574","","10.1186/s12912-022-00963-6"
"35285747","Burnout among Respiratory Therapists and Perception of Leadership: A Cross Sectional Survey Over Eight Intensive Care Units","Omar AS, Hanoura S, Labib A, Kaddoura R, Rahhal A, Al-Zubi MM, Galvez RD, Shiju S, Al Jonidi MJ, Ragab H, Al Hashemi AA, Alumlla A.","J Intensive Care Med. 2022 Dec;37(12):1553-1562. doi: 10.1177/08850666221086208. Epub 2022 Mar 14.","Omar AS","J Intensive Care Med","2022","2022/03/14","","","10.1177/08850666221086208"
"34291123","The Trend of Health Service Utilization and Challenges Faced During the COVID-19 Pandemic at Primary Units in Addis Ababa: A Mixed-Methods Study","Shimels T.","Health Serv Res Manag Epidemiol. 2021 Jul 8;8:23333928211031119. doi: 10.1177/23333928211031119. eCollection 2021 Jan-Dec.","Shimels T","Health Serv Res Manag Epidemiol","2021","2021/07/22","PMC8273870","","10.1177/23333928211031119"
